group_1	ERR1102321.fa	ERR1102302.fa
group_1	ERR1102321.fa	ERR1102303.fa
group_1	ERR1102321.fa	ERR1102305.fa
group_1	ERR1102321.fa	ERR1102306.fa
group_1	ERR1102321.fa	ERR1102310.fa
group_1	ERR1102321.fa	ERR1102312.fa
group_1	ERR1102321.fa	ERR1102314.fa
group_1	ERR1102321.fa	ERR1102319.fa
group_1	ERR1102326.fa	ERR1102293.fa
group_1	ERR1102326.fa	ERR1102297.fa
group_1	ERR1102326.fa	ERR1102298.fa
group_1	ERR1102326.fa	ERR1102300.fa
group_1	ERR1102326.fa	ERR1102302.fa
group_1	ERR1102326.fa	ERR1102303.fa
group_1	ERR1102326.fa	ERR1102305.fa
group_1	ERR1102326.fa	ERR1102306.fa
group_1	ERR1102326.fa	ERR1102310.fa
group_1	ERR1102326.fa	ERR1102312.fa
group_1	ERR1102326.fa	ERR1102314.fa
group_1	ERR1102326.fa	ERR1102319.fa
group_1	ERR1102326.fa	ERR1102321.fa
group_1	ERR1102335.fa	ERR1102293.fa
group_1	ERR1102335.fa	ERR1102297.fa
group_1	ERR1102335.fa	ERR1102298.fa
group_1	ERR1102335.fa	ERR1102300.fa
group_1	ERR1102335.fa	ERR1102302.fa
group_1	ERR1102335.fa	ERR1102303.fa
group_1	ERR1102335.fa	ERR1102305.fa
group_1	ERR1102335.fa	ERR1102306.fa
group_1	ERR1102335.fa	ERR1102310.fa
group_1	ERR1102335.fa	ERR1102312.fa
group_1	ERR1102335.fa	ERR1102314.fa
group_1	ERR1102335.fa	ERR1102319.fa
group_1	ERR1102335.fa	ERR1102321.fa
group_1	ERR1102335.fa	ERR1102326.fa
group_1	ERR1102337.fa	ERR1102293.fa
group_1	ERR1102337.fa	ERR1102297.fa
group_1	ERR1102337.fa	ERR1102298.fa
group_1	ERR1102337.fa	ERR1102300.fa
group_1	ERR1102337.fa	ERR1102302.fa
group_1	ERR1102337.fa	ERR1102303.fa
group_1	ERR1102337.fa	ERR1102305.fa
group_1	ERR1102337.fa	ERR1102306.fa
group_1	ERR1102337.fa	ERR1102310.fa
group_1	ERR1102337.fa	ERR1102312.fa
group_1	ERR1102337.fa	ERR1102314.fa
group_1	ERR1102337.fa	ERR1102319.fa
group_1	ERR1102337.fa	ERR1102321.fa
group_1	ERR1102337.fa	ERR1102326.fa
group_1	ERR1102337.fa	ERR1102335.fa
group_1	ERR1102339.fa	ERR1102293.fa
group_1	ERR1102339.fa	ERR1102297.fa
group_1	ERR1102339.fa	ERR1102298.fa
group_1	ERR1102339.fa	ERR1102300.fa
group_1	ERR1102339.fa	ERR1102302.fa
group_1	ERR1102339.fa	ERR1102303.fa
group_1	ERR1102339.fa	ERR1102305.fa
group_1	ERR1102339.fa	ERR1102306.fa
group_1	ERR1102339.fa	ERR1102310.fa
group_1	ERR1102339.fa	ERR1102312.fa
group_1	ERR1102339.fa	ERR1102314.fa
group_1	ERR1102339.fa	ERR1102319.fa
group_1	ERR1102339.fa	ERR1102321.fa
group_1	ERR1102339.fa	ERR1102326.fa
group_1	ERR1102339.fa	ERR1102335.fa
group_1	ERR1102339.fa	ERR1102337.fa
group_1	ERR1102349.fa	ERR1102293.fa
group_1	ERR1102349.fa	ERR1102297.fa
group_1	ERR1102349.fa	ERR1102298.fa
group_1	ERR1102349.fa	ERR1102300.fa
group_1	ERR1102349.fa	ERR1102302.fa
group_1	ERR1102349.fa	ERR1102303.fa
group_1	ERR1102349.fa	ERR1102305.fa
group_1	ERR1102349.fa	ERR1102306.fa
group_1	ERR1102349.fa	ERR1102310.fa
group_1	ERR1102349.fa	ERR1102312.fa
group_1	ERR1102349.fa	ERR1102314.fa
group_1	ERR1102349.fa	ERR1102319.fa
group_1	ERR1102349.fa	ERR1102321.fa
group_1	ERR1102349.fa	ERR1102326.fa
group_1	ERR1102349.fa	ERR1102335.fa
group_1	ERR1102349.fa	ERR1102337.fa
group_1	ERR1102349.fa	ERR1102339.fa
group_1	ERR1102355.fa	ERR1102293.fa
group_1	ERR1102355.fa	ERR1102297.fa
group_1	ERR1102355.fa	ERR1102298.fa
group_1	ERR1102355.fa	ERR1102300.fa
group_1	ERR1102355.fa	ERR1102302.fa
group_1	ERR1102355.fa	ERR1102303.fa
group_1	ERR1102355.fa	ERR1102305.fa
group_1	ERR1102355.fa	ERR1102306.fa
group_1	ERR1102355.fa	ERR1102310.fa
group_1	ERR1102355.fa	ERR1102312.fa
group_1	ERR1102355.fa	ERR1102314.fa
group_1	ERR1102355.fa	ERR1102319.fa
group_1	ERR1102355.fa	ERR1102321.fa
group_1	ERR1102355.fa	ERR1102326.fa
group_1	ERR1102355.fa	ERR1102335.fa
group_1	ERR1102355.fa	ERR1102337.fa
group_1	ERR1102355.fa	ERR1102339.fa
group_1	ERR1102355.fa	ERR1102349.fa
group_1	ERR1102360.fa	ERR1102293.fa
group_1	ERR1102360.fa	ERR1102297.fa
group_1	ERR1102360.fa	ERR1102298.fa
group_1	ERR1102360.fa	ERR1102300.fa
group_1	ERR1102360.fa	ERR1102302.fa
group_1	ERR1102360.fa	ERR1102303.fa
group_1	ERR1102360.fa	ERR1102305.fa
group_1	ERR1102360.fa	ERR1102306.fa
group_1	ERR1102360.fa	ERR1102310.fa
group_1	ERR1102360.fa	ERR1102312.fa
group_1	ERR1102360.fa	ERR1102314.fa
group_1	ERR1102360.fa	ERR1102319.fa
group_1	ERR1102360.fa	ERR1102321.fa
group_1	ERR1102360.fa	ERR1102326.fa
group_1	ERR1102360.fa	ERR1102335.fa
group_1	ERR1102360.fa	ERR1102337.fa
group_1	ERR1102360.fa	ERR1102339.fa
group_1	ERR1102360.fa	ERR1102349.fa
group_1	ERR1102360.fa	ERR1102355.fa
group_1	ERR1102374.fa	ERR1102293.fa
group_1	ERR1102374.fa	ERR1102297.fa
group_1	ERR1102374.fa	ERR1102298.fa
group_1	ERR1102374.fa	ERR1102300.fa
group_1	ERR1102374.fa	ERR1102302.fa
group_1	ERR1102374.fa	ERR1102303.fa
group_1	ERR1102374.fa	ERR1102305.fa
group_1	ERR1102374.fa	ERR1102306.fa
group_1	ERR1102374.fa	ERR1102310.fa
group_1	ERR1102374.fa	ERR1102312.fa
group_1	ERR1102374.fa	ERR1102314.fa
group_1	ERR1102374.fa	ERR1102319.fa
group_1	ERR1102374.fa	ERR1102321.fa
group_1	ERR1102374.fa	ERR1102326.fa
group_1	ERR1102374.fa	ERR1102335.fa
group_1	ERR1102374.fa	ERR1102337.fa
group_1	ERR1102374.fa	ERR1102339.fa
group_1	ERR1102374.fa	ERR1102349.fa
group_1	ERR1102374.fa	ERR1102355.fa
group_1	ERR1102374.fa	ERR1102360.fa
group_1	ERR1102389.fa	ERR1102377.fa
group_1	ERR1102400.fa	ERR1102399.fa
group_1	ERR1102515.fa	ERR1102514.fa
group_1	ERR1102526.fa	ERR1102508.fa
group_1	ERR1102532.fa	ERR1102508.fa
group_1	ERR1102532.fa	ERR1102526.fa
group_1	ERR1102534.fa	ERR1102508.fa
group_1	ERR1102534.fa	ERR1102526.fa
group_1	ERR1102534.fa	ERR1102532.fa
group_1	ERR1276213.fa	ERR1276157.fa
group_1	ERR1590283.fa	ERR1590240.fa
group_1	ERR1599726.fa	ERR1599725.fa
group_1	ERR1599808.fa	ERR1599807.fa
group_1	ERR1599809.fa	ERR1599807.fa
group_1	ERR1599809.fa	ERR1599808.fa
group_1	ERR1599810.fa	ERR1599807.fa
group_1	ERR1599810.fa	ERR1599808.fa
group_1	ERR1599810.fa	ERR1599809.fa
group_1	ERR1599812.fa	ERR1102438.fa
group_1	ERR2135531.fa	ERR1590247.fa
group_1	ERR2135532.fa	ERR1590248.fa
group_1	ERR2135533.fa	ERR1590249.fa
group_1	ERR2135536.fa	ERR1590252.fa
group_1	ERR2135542.fa	ERR1590254.fa
group_1	ERR2135561.fa	ERR1590258.fa
group_1	ERR2135565.fa	ERR1590259.fa
group_1	ERR2135566.fa	ERR1590260.fa
group_1	ERR2135572.fa	ERR1590262.fa
group_1	ERR2135573.fa	ERR1590263.fa
group_1	ERR2135574.fa	ERR1590264.fa
group_1	ERR2135576.fa	ERR1590266.fa
group_1	ERR2135577.fa	ERR1590267.fa
group_1	ERR2135618.fa	ERR1590269.fa
group_1	ERR2135620.fa	ERR1590270.fa
group_1	ERR2135677.fa	ERR1590243.fa
group_1	ERR2135679.fa	ERR1590243.fa
group_1	ERR2135679.fa	ERR2135677.fa
group_1	ERR2135680.fa	ERR1590243.fa
group_1	ERR2135680.fa	ERR2135677.fa
group_1	ERR2135680.fa	ERR2135679.fa
group_1	ERR2135689.fa	ERR1590246.fa
group_1	ERR2135695.fa	ERR1590274.fa
group_1	ERR2135696.fa	ERR1590274.fa
group_1	ERR2135696.fa	ERR2135695.fa
group_1	ERR2135697.fa	ERR1590275.fa
group_1	ERR2135709.fa	ERR1590278.fa
group_1	ERR2135716.fa	ERR1590280.fa
group_1	ERR2135718.fa	ERR1590281.fa
group_1	ERR2135719.fa	ERR1590282.fa
group_1	ERR2135720.fa	ERR1590240.fa
group_1	ERR2135720.fa	ERR1590283.fa
group_1	ERR2135738.fa	ERR1590248.fa
group_1	ERR2135738.fa	ERR2135532.fa
group_1	ERR2135747.fa	ERR1590258.fa
group_1	ERR2135747.fa	ERR2135561.fa
group_1	ERR2135749.fa	ERR1590258.fa
group_1	ERR2135749.fa	ERR2135561.fa
group_1	ERR2135749.fa	ERR2135747.fa
group_1	ERR2261397.fa	ERR2261396.fa
group_1	ERR2261407.fa	ERR2261399.fa
group_1	ERR2261422.fa	ERR2261399.fa
group_1	ERR2261422.fa	ERR2261407.fa
group_1	ERR2261490.fa	ERR2261486.fa
group_1	ERR2261630.fa	ERR2261610.fa
group_1	ERR2261692.fa	ERR2261627.fa
group_1	ERR2309491.fa	ERR2309458.fa
group_1	ERR2519468.fa	ERR1230383.fa
group_1	ERR2519490.fa	ERR1230386.fa
group_1	ERR2519493.fa	ERR1230387.fa
group_1	ERR2519505.fa	ERR1230388.fa
group_1	ERR2519520.fa	ERR1230389.fa
group_1	ERR2520640.fa	ERR2520623.fa
group_1	ERR2521124.fa	ERR2261325.fa
group_1	ERR2521125.fa	ERR2261326.fa
group_1	ERR2521127.fa	ERR2261328.fa
group_1	ERR2521137.fa	ERR2261334.fa
group_1	ERR2521246.fa	ERR2521245.fa
group_1	ERR2521896.fa	ERR2521895.fa
group_1	ERR2521966.fa	ERR2521933.fa
group_1	ERR2521998.fa	ERR2520593.fa
group_1	ERR2521999.fa	ERR2520594.fa
group_1	ERR2522002.fa	ERR2520597.fa
group_1	ERR2522070.fa	ERR1431100.fa
group_1	ERR2522116.fa	ERR2522109.fa
group_1	ERR2522206.fa	ERR1431123.fa
group_1	ERR2523738.fa	ERR1102440.fa
group_1	SRR1039786.fa	SRR1030273.fa
group_1	SRR1378349.fa	SRR1195645.fa
group_1	SRR1639674.fa	SRR1272517.fa
group_1	SRR1656974.fa	SRR1654960.fa
group_1	SRR1657003.fa	SRR1656973.fa
group_1	SRR1686399.fa	SRR1686375.fa
group_1	SRR1695804.fa	SRR1695803.fa
group_1	SRR1695813.fa	SRR1695803.fa
group_1	SRR1695813.fa	SRR1695804.fa
group_1	SRR1695831.fa	SRR1695814.fa
group_1	SRR1695834.fa	SRR1695814.fa
group_1	SRR1695834.fa	SRR1695831.fa
group_1	SRR1745443.fa	SRR1695842.fa
group_1	SRR1745464.fa	SRR1695842.fa
group_1	SRR1745464.fa	SRR1745443.fa
group_1	SRR1745560.fa	SRR1695803.fa
group_1	SRR1745560.fa	SRR1695804.fa
group_1	SRR1745560.fa	SRR1695813.fa
group_1	SRR1745628.fa	SRR1695803.fa
group_1	SRR1745628.fa	SRR1695804.fa
group_1	SRR1745628.fa	SRR1695813.fa
group_1	SRR1745628.fa	SRR1745560.fa
group_1	SRR1746766.fa	SRR1695814.fa
group_1	SRR1746766.fa	SRR1695831.fa
group_1	SRR1746766.fa	SRR1695834.fa
group_1	SRR1763811.fa	SRR1695814.fa
group_1	SRR1763811.fa	SRR1695831.fa
group_1	SRR1763811.fa	SRR1695834.fa
group_1	SRR1763811.fa	SRR1746766.fa
group_1	SRR1763833.fa	SRR1695842.fa
group_1	SRR1763833.fa	SRR1745443.fa
group_1	SRR1763833.fa	SRR1745464.fa
group_1	SRR1763858.fa	SRR1695842.fa
group_1	SRR1763858.fa	SRR1745443.fa
group_1	SRR1763858.fa	SRR1745464.fa
group_1	SRR1763858.fa	SRR1763833.fa
group_1	SRR1763864.fa	SRR1695842.fa
group_1	SRR1763864.fa	SRR1745443.fa
group_1	SRR1763864.fa	SRR1745464.fa
group_1	SRR1763864.fa	SRR1763833.fa
group_1	SRR1763864.fa	SRR1763858.fa
group_1	SRR1767762.fa	SRR1695842.fa
group_1	SRR1767762.fa	SRR1745443.fa
group_1	SRR1767762.fa	SRR1745464.fa
group_1	SRR1767762.fa	SRR1763833.fa
group_1	SRR1767762.fa	SRR1763858.fa
group_1	SRR1767762.fa	SRR1763864.fa
group_1	SRR1767763.fa	SRR1695842.fa
group_1	SRR1767763.fa	SRR1745443.fa
group_1	SRR1767763.fa	SRR1745464.fa
group_1	SRR1767763.fa	SRR1763833.fa
group_1	SRR1767763.fa	SRR1763858.fa
group_1	SRR1767763.fa	SRR1763864.fa
group_1	SRR1767763.fa	SRR1767762.fa
group_1	SRR1767801.fa	SRR1695842.fa
group_1	SRR1767801.fa	SRR1745443.fa
group_1	SRR1767801.fa	SRR1745464.fa
group_1	SRR1767801.fa	SRR1763833.fa
group_1	SRR1767801.fa	SRR1763858.fa
group_1	SRR1767801.fa	SRR1763864.fa
group_1	SRR1767801.fa	SRR1767762.fa
group_1	SRR1767801.fa	SRR1767763.fa
group_1	SRR1767823.fa	SRR1695842.fa
group_1	SRR1767823.fa	SRR1745443.fa
group_1	SRR1767823.fa	SRR1745464.fa
group_1	SRR1767823.fa	SRR1763833.fa
group_1	SRR1767823.fa	SRR1763858.fa
group_1	SRR1767823.fa	SRR1763864.fa
group_1	SRR1767823.fa	SRR1767762.fa
group_1	SRR1767823.fa	SRR1767763.fa
group_1	SRR1767823.fa	SRR1767801.fa
group_1	SRR1767828.fa	SRR1695842.fa
group_1	SRR1767828.fa	SRR1745443.fa
group_1	SRR1767828.fa	SRR1745464.fa
group_1	SRR1767828.fa	SRR1763833.fa
group_1	SRR1767828.fa	SRR1763858.fa
group_1	SRR1767828.fa	SRR1763864.fa
group_1	SRR1767828.fa	SRR1767762.fa
group_1	SRR1767828.fa	SRR1767763.fa
group_1	SRR1767828.fa	SRR1767801.fa
group_1	SRR1767828.fa	SRR1767823.fa
group_1	SRR1770498.fa	SRR1695814.fa
group_1	SRR1770498.fa	SRR1695831.fa
group_1	SRR1770498.fa	SRR1695834.fa
group_1	SRR1770498.fa	SRR1746766.fa
group_1	SRR1770498.fa	SRR1763811.fa
group_1	SRR1770508.fa	SRR1695842.fa
group_1	SRR1770508.fa	SRR1745443.fa
group_1	SRR1770508.fa	SRR1745464.fa
group_1	SRR1770508.fa	SRR1763833.fa
group_1	SRR1770508.fa	SRR1763858.fa
group_1	SRR1770508.fa	SRR1763864.fa
group_1	SRR1770508.fa	SRR1767762.fa
group_1	SRR1770508.fa	SRR1767763.fa
group_1	SRR1770508.fa	SRR1767801.fa
group_1	SRR1770508.fa	SRR1767823.fa
group_1	SRR1770508.fa	SRR1767828.fa
group_1	SRR1770509.fa	SRR1695842.fa
group_1	SRR1770509.fa	SRR1745443.fa
group_1	SRR1770509.fa	SRR1745464.fa
group_1	SRR1770509.fa	SRR1763833.fa
group_1	SRR1770509.fa	SRR1763858.fa
group_1	SRR1770509.fa	SRR1763864.fa
group_1	SRR1770509.fa	SRR1767762.fa
group_1	SRR1770509.fa	SRR1767763.fa
group_1	SRR1770509.fa	SRR1767801.fa
group_1	SRR1770509.fa	SRR1767823.fa
group_1	SRR1770509.fa	SRR1767828.fa
group_1	SRR1770509.fa	SRR1770508.fa
group_1	SRR1770515.fa	SRR1695842.fa
group_1	SRR1770515.fa	SRR1745443.fa
group_1	SRR1770515.fa	SRR1745464.fa
group_1	SRR1770515.fa	SRR1763833.fa
group_1	SRR1770515.fa	SRR1763858.fa
group_1	SRR1770515.fa	SRR1763864.fa
group_1	SRR1770515.fa	SRR1767762.fa
group_1	SRR1770515.fa	SRR1767763.fa
group_1	SRR1770515.fa	SRR1767801.fa
group_1	SRR1770515.fa	SRR1767823.fa
group_1	SRR1770515.fa	SRR1767828.fa
group_1	SRR1770515.fa	SRR1770508.fa
group_1	SRR1770515.fa	SRR1770509.fa
group_1	SRR1814365.fa	SRR1623024.fa
group_1	SRR1815990.fa	SRR1805511.fa
group_1	SRR1816100.fa	SRR1805542.fa
group_1	SRR1974125.fa	SRR1686375.fa
group_1	SRR1974125.fa	SRR1686399.fa
group_1	SRR2040650.fa	SRR1952311.fa
group_1	SRR2049094.fa	SRR2049093.fa
group_1	SRR2124342.fa	SRR1686375.fa
group_1	SRR2124342.fa	SRR1686399.fa
group_1	SRR2124342.fa	SRR1974125.fa
group_1	SRR2124344.fa	SRR2124274.fa
group_1	SRR2124347.fa	SRR1686375.fa
group_1	SRR2124347.fa	SRR1686399.fa
group_1	SRR2124347.fa	SRR1974125.fa
group_1	SRR2124347.fa	SRR2124342.fa
group_1	SRR2124542.fa	SRR2124456.fa
group_1	SRR2140692.fa	SRR2140686.fa
group_1	SRR2140698.fa	SRR2140686.fa
group_1	SRR2140698.fa	SRR2140692.fa
group_1	SRR2140711.fa	SRR2140686.fa
group_1	SRR2140711.fa	SRR2140692.fa
group_1	SRR2140711.fa	SRR2140698.fa
group_1	SRR2140713.fa	SRR2140686.fa
group_1	SRR2140713.fa	SRR2140692.fa
group_1	SRR2140713.fa	SRR2140698.fa
group_1	SRR2140713.fa	SRR2140711.fa
group_1	SRR2140716.fa	SRR2140686.fa
group_1	SRR2140716.fa	SRR2140692.fa
group_1	SRR2140716.fa	SRR2140698.fa
group_1	SRR2140716.fa	SRR2140711.fa
group_1	SRR2140716.fa	SRR2140713.fa
group_1	SRR2143365.fa	SRR2140686.fa
group_1	SRR2143365.fa	SRR2140692.fa
group_1	SRR2143365.fa	SRR2140698.fa
group_1	SRR2143365.fa	SRR2140711.fa
group_1	SRR2143365.fa	SRR2140713.fa
group_1	SRR2143365.fa	SRR2140716.fa
group_1	SRR2143366.fa	SRR2140686.fa
group_1	SRR2143366.fa	SRR2140692.fa
group_1	SRR2143366.fa	SRR2140698.fa
group_1	SRR2143366.fa	SRR2140711.fa
group_1	SRR2143366.fa	SRR2140713.fa
group_1	SRR2143366.fa	SRR2140716.fa
group_1	SRR2143366.fa	SRR2143365.fa
group_1	SRR2143457.fa	SRR2140686.fa
group_1	SRR2143457.fa	SRR2140692.fa
group_1	SRR2143457.fa	SRR2140698.fa
group_1	SRR2143457.fa	SRR2140711.fa
group_1	SRR2143457.fa	SRR2140713.fa
group_1	SRR2143457.fa	SRR2140716.fa
group_1	SRR2143457.fa	SRR2143365.fa
group_1	SRR2143457.fa	SRR2143366.fa
group_1	SRR2143463.fa	SRR2140686.fa
group_1	SRR2143463.fa	SRR2140692.fa
group_1	SRR2143463.fa	SRR2140698.fa
group_1	SRR2143463.fa	SRR2140711.fa
group_1	SRR2143463.fa	SRR2140713.fa
group_1	SRR2143463.fa	SRR2140716.fa
group_1	SRR2143463.fa	SRR2143365.fa
group_1	SRR2143463.fa	SRR2143366.fa
group_1	SRR2143463.fa	SRR2143457.fa
group_1	SRR2143484.fa	SRR2140686.fa
group_1	SRR2143484.fa	SRR2140692.fa
group_1	SRR2143484.fa	SRR2140698.fa
group_1	SRR2143484.fa	SRR2140711.fa
group_1	SRR2143484.fa	SRR2140713.fa
group_1	SRR2143484.fa	SRR2140716.fa
group_1	SRR2143484.fa	SRR2143365.fa
group_1	SRR2143484.fa	SRR2143366.fa
group_1	SRR2143484.fa	SRR2143457.fa
group_1	SRR2143484.fa	SRR2143463.fa
group_1	SRR2143496.fa	SRR2140686.fa
group_1	SRR2143496.fa	SRR2140692.fa
group_1	SRR2143496.fa	SRR2140698.fa
group_1	SRR2143496.fa	SRR2140711.fa
group_1	SRR2143496.fa	SRR2140713.fa
group_1	SRR2143496.fa	SRR2140716.fa
group_1	SRR2143496.fa	SRR2143365.fa
group_1	SRR2143496.fa	SRR2143366.fa
group_1	SRR2143496.fa	SRR2143457.fa
group_1	SRR2143496.fa	SRR2143463.fa
group_1	SRR2143496.fa	SRR2143484.fa
group_1	SRR2147298.fa	SRR1395303.fa
group_1	SRR2229351.fa	SRR1686375.fa
group_1	SRR2229351.fa	SRR1686399.fa
group_1	SRR2229351.fa	SRR1974125.fa
group_1	SRR2229351.fa	SRR2124342.fa
group_1	SRR2229351.fa	SRR2124347.fa
group_1	SRR2646859.fa	SRR2584374.fa
group_1	SRR2831327.fa	SRR2584374.fa
group_1	SRR2831327.fa	SRR2646859.fa
group_1	SRR2861502.fa	ERR1599801.fa
group_1	SRR2861532.fa	ERR1599801.fa
group_1	SRR2861532.fa	SRR2861502.fa
group_1	SRR2924575.fa	SRR1686375.fa
group_1	SRR2924575.fa	SRR1686399.fa
group_1	SRR2924575.fa	SRR1974125.fa
group_1	SRR2924575.fa	SRR2124342.fa
group_1	SRR2924575.fa	SRR2124347.fa
group_1	SRR2924575.fa	SRR2229351.fa
group_1	SRR2924576.fa	SRR1686375.fa
group_1	SRR2924576.fa	SRR1686399.fa
group_1	SRR2924576.fa	SRR1974125.fa
group_1	SRR2924576.fa	SRR2124342.fa
group_1	SRR2924576.fa	SRR2124347.fa
group_1	SRR2924576.fa	SRR2229351.fa
group_1	SRR2924576.fa	SRR2924575.fa
group_1	SRR2924578.fa	SRR1686375.fa
group_1	SRR2924578.fa	SRR1686399.fa
group_1	SRR2924578.fa	SRR1974125.fa
group_1	SRR2924578.fa	SRR2124342.fa
group_1	SRR2924578.fa	SRR2124347.fa
group_1	SRR2924578.fa	SRR2229351.fa
group_1	SRR2924578.fa	SRR2924575.fa
group_1	SRR2924578.fa	SRR2924576.fa
group_1	SRR2954305.fa	SRR2564601.fa
group_1	SRR2954859.fa	SRR2584379.fa
group_1	SRR2960779.fa	SRR1686375.fa
group_1	SRR2960779.fa	SRR1686399.fa
group_1	SRR2960779.fa	SRR1974125.fa
group_1	SRR2960779.fa	SRR2124342.fa
group_1	SRR2960779.fa	SRR2124347.fa
group_1	SRR2960779.fa	SRR2229351.fa
group_1	SRR2960779.fa	SRR2924575.fa
group_1	SRR2960779.fa	SRR2924576.fa
group_1	SRR2960779.fa	SRR2924578.fa
group_1	SRR2960780.fa	SRR1686375.fa
group_1	SRR2960780.fa	SRR1686399.fa
group_1	SRR2960780.fa	SRR1974125.fa
group_1	SRR2960780.fa	SRR2124342.fa
group_1	SRR2960780.fa	SRR2124347.fa
group_1	SRR2960780.fa	SRR2229351.fa
group_1	SRR2960780.fa	SRR2924575.fa
group_1	SRR2960780.fa	SRR2924576.fa
group_1	SRR2960780.fa	SRR2924578.fa
group_1	SRR2960780.fa	SRR2960779.fa
group_1	SRR2960785.fa	SRR1686375.fa
group_1	SRR2960785.fa	SRR1686399.fa
group_1	SRR2960785.fa	SRR1974125.fa
group_1	SRR2960785.fa	SRR2124342.fa
group_1	SRR2960785.fa	SRR2124347.fa
group_1	SRR2960785.fa	SRR2229351.fa
group_1	SRR2960785.fa	SRR2924575.fa
group_1	SRR2960785.fa	SRR2924576.fa
group_1	SRR2960785.fa	SRR2924578.fa
group_1	SRR2960785.fa	SRR2960779.fa
group_1	SRR2960785.fa	SRR2960780.fa
group_1	SRR2960787.fa	SRR1686375.fa
group_1	SRR2960787.fa	SRR1686399.fa
group_1	SRR2960787.fa	SRR1974125.fa
group_1	SRR2960787.fa	SRR2124342.fa
group_1	SRR2960787.fa	SRR2124347.fa
group_1	SRR2960787.fa	SRR2229351.fa
group_1	SRR2960787.fa	SRR2924575.fa
group_1	SRR2960787.fa	SRR2924576.fa
group_1	SRR2960787.fa	SRR2924578.fa
group_1	SRR2960787.fa	SRR2960779.fa
group_1	SRR2960787.fa	SRR2960780.fa
group_1	SRR2960787.fa	SRR2960785.fa
group_1	SRR2960789.fa	SRR1686375.fa
group_1	SRR2960789.fa	SRR1686399.fa
group_1	SRR2960789.fa	SRR1974125.fa
group_1	SRR2960789.fa	SRR2124342.fa
group_1	SRR2960789.fa	SRR2124347.fa
group_1	SRR2960789.fa	SRR2229351.fa
