group_1	ERR2135719.fa	103
group_1	ERR2135720.fa	102
group_1	ERR2135723.fa	90
group_1	ERR2135725.fa	99
group_1	ERR2135727.fa	93
group_1	ERR2135728.fa	90
group_1	ERR2135732.fa	107
group_1	ERR2135734.fa	98
group_1	ERR2135736.fa	96
group_1	ERR2135737.fa	104
group_1	ERR2135738.fa	97
group_1	ERR2135740.fa	94
group_1	ERR2135741.fa	93
group_1	ERR2135742.fa	97
group_1	ERR2135744.fa	97
group_1	ERR2135746.fa	109
group_1	ERR2135747.fa	100
group_1	ERR2135748.fa	90
group_1	ERR2135749.fa	100
group_1	ERR2135750.fa	101
group_1	ERR2135751.fa	101
group_1	ERR2261325.fa	99
group_1	ERR2261326.fa	104
group_1	ERR2261328.fa	127
group_1	ERR2261334.fa	98
group_1	ERR2261361.fa	89
group_1	ERR2261392.fa	92
group_1	ERR2261396.fa	105
group_1	ERR2261397.fa	105
group_1	ERR2261399.fa	103
group_1	ERR2261403.fa	101
group_1	ERR2261404.fa	105
group_1	ERR2261407.fa	103
group_1	ERR2261420.fa	99
group_1	ERR2261422.fa	103
group_1	ERR2261424.fa	107
group_1	ERR2261425.fa	104
group_1	ERR2261430.fa	102
group_1	ERR2261431.fa	100
group_1	ERR2261436.fa	101
group_1	ERR2261442.fa	104
group_1	ERR2261443.fa	104
group_1	ERR2261444.fa	104
group_1	ERR2261445.fa	105
group_1	ERR2261458.fa	108
group_1	ERR2261461.fa	91
group_1	ERR2261476.fa	104
group_1	ERR2261478.fa	99
group_1	ERR2261482.fa	96
group_1	ERR2261483.fa	100
group_1	ERR2261486.fa	100
group_1	ERR2261490.fa	100
group_1	ERR2261494.fa	109
group_1	ERR2261521.fa	110
group_1	ERR2261522.fa	106
group_1	ERR2261525.fa	156
group_1	ERR2261542.fa	99
group_1	ERR2261549.fa	90
group_1	ERR2261551.fa	93
group_1	ERR2261561.fa	68
group_1	ERR2261562.fa	92
group_1	ERR2261567.fa	102
group_1	ERR2261569.fa	90
group_1	ERR2261575.fa	108
group_1	ERR2261578.fa	101
group_1	ERR2261597.fa	163
group_1	ERR2261599.fa	102
group_1	ERR2261604.fa	102
group_1	ERR2261610.fa	91
group_1	ERR2261612.fa	93
group_1	ERR2261621.fa	101
group_1	ERR2261627.fa	153
group_1	ERR2261629.fa	103
group_1	ERR2261630.fa	91
group_1	ERR2261631.fa	102
group_1	ERR2261632.fa	100
group_1	ERR2261634.fa	102
group_1	ERR2261672.fa	134
group_1	ERR2261673.fa	135
group_1	ERR2261676.fa	99
group_1	ERR2261692.fa	153
group_1	ERR2261699.fa	104
group_1	ERR2261710.fa	97
group_1	ERR2261714.fa	102
group_1	ERR2261718.fa	102
group_1	ERR2261723.fa	100
group_1	ERR2286737.fa	95
group_1	ERR2309458.fa	105
group_1	ERR2309460.fa	113
group_1	ERR2309462.fa	96
group_1	ERR2309473.fa	95
group_1	ERR2309476.fa	125
group_1	ERR2309480.fa	106
group_1	ERR2309483.fa	99
group_1	ERR2309490.fa	95
group_1	ERR2309491.fa	105
group_1	ERR2512029.fa	126
group_1	ERR2512030.fa	102
group_1	ERR2512036.fa	99
group_1	ERR2512039.fa	156
group_1	ERR2512042.fa	94
group_1	ERR2512048.fa	118
group_1	ERR2512056.fa	97
group_1	ERR2512057.fa	91
group_1	ERR2519456.fa	121
group_1	ERR2519463.fa	94
group_1	ERR2519468.fa	107
group_1	ERR2519475.fa	109
group_1	ERR2519490.fa	115
group_1	ERR2519491.fa	120
group_1	ERR2519493.fa	118
group_1	ERR2519494.fa	106
group_1	ERR2519500.fa	104
group_1	ERR2519505.fa	103
group_1	ERR2519508.fa	104
group_1	ERR2519510.fa	90
group_1	ERR2519517.fa	103
group_1	ERR2519520.fa	96
group_1	ERR2519531.fa	99
group_1	ERR2519534.fa	92
group_1	ERR2519550.fa	103
group_1	ERR2520501.fa	109
group_1	ERR2520505.fa	93
group_1	ERR2520515.fa	103
group_1	ERR2520526.fa	110
group_1	ERR2520533.fa	119
group_1	ERR2520535.fa	96
group_1	ERR2520547.fa	69
group_1	ERR2520548.fa	98
group_1	ERR2520550.fa	113
group_1	ERR2520551.fa	95
group_1	ERR2520571.fa	128
group_1	ERR2520576.fa	99
group_1	ERR2520583.fa	116
group_1	ERR2520593.fa	97
group_1	ERR2520594.fa	124
group_1	ERR2520597.fa	103
group_1	ERR2520600.fa	99
group_1	ERR2520601.fa	93
group_1	ERR2520606.fa	96
group_1	ERR2520609.fa	95
group_1	ERR2520616.fa	106
group_1	ERR2520621.fa	79
group_1	ERR2520623.fa	117
group_1	ERR2520631.fa	74
group_1	ERR2520639.fa	104
group_1	ERR2520640.fa	117
group_1	ERR2520643.fa	98
group_1	ERR2520668.fa	109
group_1	ERR2520677.fa	109
group_1	ERR2520681.fa	85
group_1	ERR2520682.fa	80
group_1	ERR2520683.fa	99
group_1	ERR2520688.fa	99
group_1	ERR2520689.fa	105
group_1	ERR2520693.fa	135
group_1	ERR2520707.fa	124
group_1	ERR2520709.fa	137
group_1	ERR2520710.fa	111
group_1	ERR2520733.fa	115
group_1	ERR2520745.fa	100
group_1	ERR2520756.fa	96
group_1	ERR2520775.fa	105
group_1	ERR2520778.fa	92
group_1	ERR2520780.fa	113
group_1	ERR2520795.fa	100
group_1	ERR2520799.fa	101
group_1	ERR2520802.fa	123
group_1	ERR2520804.fa	102
group_1	ERR2520807.fa	137
group_1	ERR2520808.fa	93
group_1	ERR2520812.fa	114
group_1	ERR2520822.fa	99
group_1	ERR2520833.fa	99
group_1	ERR2520943.fa	108
group_1	ERR2520955.fa	107
group_1	ERR2521124.fa	99
group_1	ERR2521125.fa	104
group_1	ERR2521127.fa	127
group_1	ERR2521137.fa	98
group_1	ERR2521208.fa	108
group_1	ERR2521209.fa	115
group_1	ERR2521220.fa	108
group_1	ERR2521222.fa	112
group_1	ERR2521235.fa	124
group_1	ERR2521239.fa	108
group_1	ERR2521244.fa	114
group_1	ERR2521245.fa	107
group_1	ERR2521246.fa	107
group_1	ERR2521251.fa	111
group_1	ERR2521253.fa	109
group_1	ERR2521596.fa	102
group_1	ERR2521602.fa	104
group_1	ERR2521629.fa	121
group_1	ERR2521650.fa	94
group_1	ERR2521653.fa	88
group_1	ERR2521654.fa	102
group_1	ERR2521658.fa	91
group_1	ERR2521709.fa	116
group_1	ERR2521715.fa	105
group_1	ERR2521718.fa	107
group_1	ERR2521733.fa	99
group_1	ERR2521737.fa	103
group_1	ERR2521738.fa	95
group_1	ERR2521739.fa	110
group_1	ERR2521762.fa	115
group_1	ERR2521876.fa	131
group_1	ERR2521884.fa	103
group_1	ERR2521895.fa	129
group_1	ERR2521896.fa	129
group_1	ERR2521899.fa	122
group_1	ERR2521905.fa	125
group_1	ERR2521907.fa	153
group_1	ERR2521911.fa	168
group_1	ERR2521929.fa	101
group_1	ERR2521933.fa	112
group_1	ERR2521945.fa	105
group_1	ERR2521949.fa	115
group_1	ERR2521961.fa	115
group_1	ERR2521964.fa	128
group_1	ERR2521966.fa	112
group_1	ERR2521968.fa	104
group_1	ERR2521975.fa	97
group_1	ERR2521984.fa	115
group_1	ERR2521998.fa	97
group_1	ERR2521999.fa	124
group_1	ERR2522002.fa	103
group_1	ERR2522014.fa	109
group_1	ERR2522036.fa	90
group_1	ERR2522039.fa	118
group_1	ERR2522042.fa	112
group_1	ERR2522049.fa	106
group_1	ERR2522050.fa	119
group_1	ERR2522052.fa	96
group_1	ERR2522057.fa	125
group_1	ERR2522059.fa	91
group_1	ERR2522070.fa	113
group_1	ERR2522084.fa	113
group_1	ERR2522086.fa	120
group_1	ERR2522090.fa	135
group_1	ERR2522094.fa	99
group_1	ERR2522109.fa	110
group_1	ERR2522116.fa	110
group_1	ERR2522118.fa	100
group_1	ERR2522129.fa	124
group_1	ERR2522154.fa	107
group_1	ERR2522165.fa	125
group_1	ERR2522166.fa	123
group_1	ERR2522169.fa	112
group_1	ERR2522172.fa	104
group_1	ERR2522202.fa	125
group_1	ERR2522204.fa	98
group_1	ERR2522206.fa	94
group_1	ERR2522212.fa	106
group_1	ERR2522213.fa	103
group_1	ERR2522224.fa	112
group_1	ERR2522228.fa	100
group_1	ERR2522229.fa	56
group_1	ERR2522232.fa	161
group_1	ERR2522238.fa	99
group_1	ERR2522245.fa	116
group_1	ERR2522254.fa	114
group_1	ERR2522717.fa	104
group_1	ERR2522759.fa	98
group_1	ERR2522803.fa	95
group_1	ERR2522805.fa	113
group_1	ERR2522998.fa	104
group_1	ERR2523082.fa	89
group_1	ERR2523666.fa	91
group_1	ERR2523672.fa	126
group_1	ERR2523692.fa	109
group_1	ERR2523718.fa	106
group_1	ERR2523738.fa	106
group_1	ERR2523754.fa	122
group_1	ERR2523774.fa	149
group_1	ERR2523786.fa	98
group_1	ERR2523788.fa	102
group_1	SRR1005498.fa	170
group_1	SRR1005500.fa	112
group_1	SRR1005724.fa	158
group_1	SRR1016574.fa	99
group_1	SRR1016576.fa	111
group_1	SRR1016579.fa	104
group_1	SRR1016581.fa	199
group_1	SRR1016589.fa	107
group_1	SRR1016590.fa	180
group_1	SRR1016593.fa	164
group_1	SRR1016597.fa	95
group_1	SRR1016601.fa	112
group_1	SRR1016608.fa	183
group_1	SRR1016922.fa	53
group_1	SRR1021891.fa	110
group_1	SRR1021947.fa	99
group_1	SRR1027073.fa	53
group_1	SRR1027092.fa	104
group_1	SRR1027104.fa	5
group_1	SRR1030273.fa	102
group_1	SRR1030278.fa	169
group_1	SRR1030285.fa	109
group_1	SRR1039786.fa	102
group_1	SRR1039791.fa	54
group_1	SRR1039792.fa	49
group_1	SRR1039793.fa	102
group_1	SRR1039795.fa	55
group_1	SRR1039796.fa	124
group_1	SRR1039797.fa	100
group_1	SRR1039800.fa	107
group_1	SRR1043165.fa	59
group_1	SRR1043171.fa	152
group_1	SRR1043175.fa	102
group_1	SRR1043176.fa	99
group_1	SRR1055840.fa	105
group_1	SRR1055851.fa	99
group_1	SRR1055855.fa	99
group_1	SRR1055863.fa	93
group_1	SRR1055865.fa	158
group_1	SRR1056327.fa	108
group_1	SRR1112182.fa	109
group_1	SRR1153452.fa	104
group_1	SRR1166836.fa	141
group_1	SRR1166841.fa	167
group_1	SRR1174765.fa	94
group_1	SRR1174769.fa	100
group_1	SRR1179886.fa	166
group_1	SRR1195645.fa	118
group_1	SRR1198941.fa	100
group_1	SRR1201373.fa	160
group_1	SRR1201376.fa	188
group_1	SRR1202989.fa	130
group_1	SRR1206201.fa	108
group_1	SRR1217479.fa	109
group_1	SRR1217484.fa	139
group_1	SRR1217487.fa	101
group_1	SRR1220717.fa	157
group_1	SRR1257276.fa	8594
group_1	SRR1263958.fa	106
group_1	SRR1263959.fa	107
group_1	SRR1263969.fa	106
group_1	SRR1271381.fa	74
group_1	SRR1271391.fa	166
group_1	SRR1272517.fa	100
group_1	SRR1283123.fa	113
group_1	SRR1304626.fa	195
group_1	SRR1304628.fa	146
group_1	SRR1378349.fa	118
group_1	SRR1395303.fa	114
group_1	SRR1411155.fa	113
group_1	SRR1411160.fa	115
group_1	SRR1411161.fa	114
group_1	SRR1411162.fa	113
group_1	SRR1449928.fa	55
group_1	SRR1451256.fa	132
group_1	SRR1451261.fa	136
group_1	SRR1451271.fa	106
group_1	SRR1481665.fa	99
group_1	SRR1481686.fa	143
group_1	SRR1481695.fa	85
group_1	SRR1505086.fa	137
group_1	SRR1506617.fa	96
group_1	SRR1509583.fa	162
group_1	SRR1509595.fa	121
group_1	SRR1509635.fa	115
group_1	SRR1520053.fa	104
group_1	SRR1520055.fa	96
group_1	SRR1520060.fa	110
group_1	SRR1520069.fa	94
group_1	SRR1534951.fa	96
group_1	SRR1534966.fa	95
group_1	SRR1534973.fa	110
group_1	SRR1534979.fa	162
group_1	SRR1534999.fa	104
group_1	SRR1554261.fa	159
group_1	SRR1562100.fa	169
group_1	SRR1562101.fa	112
group_1	SRR1562106.fa	195
group_1	SRR1562114.fa	110
group_1	SRR1562125.fa	48
group_1	SRR1562134.fa	118
group_1	SRR1562140.fa	95
group_1	SRR1562142.fa	106
group_1	SRR1562147.fa	106
group_1	SRR1562159.fa	163
group_1	SRR1562160.fa	123
group_1	SRR1569795.fa	42
group_1	SRR1569800.fa	44
group_1	SRR1575054.fa	166
group_1	SRR1575070.fa	84
group_1	SRR1597473.fa	163
group_1	SRR1597482.fa	141
group_1	SRR1597485.fa	110
group_1	SRR1597486.fa	164
group_1	SRR1597488.fa	113
group_1	SRR1597496.fa	85
group_1	SRR1597497.fa	109
group_1	SRR1609994.fa	158
group_1	SRR1610023.fa	125
group_1	SRR1619172.fa	108
group_1	SRR1619173.fa	113
group_1	SRR1619182.fa	111
group_1	SRR1619201.fa	107
group_1	SRR1619210.fa	61
group_1	SRR1619219.fa	121
group_1	SRR1619223.fa	110
group_1	SRR1619227.fa	59
group_1	SRR1623024.fa	96
group_1	SRR1639663.fa	105
group_1	SRR1639669.fa	102
group_1	SRR1639674.fa	100
group_1	SRR1639677.fa	102
group_1	SRR1639755.fa	102
group_1	SRR1639760.fa	105
group_1	SRR1639763.fa	105
group_1	SRR1639767.fa	106
group_1	SRR1639771.fa	103
group_1	SRR1639774.fa	89
group_1	SRR1639780.fa	120
group_1	SRR1639783.fa	119
group_1	SRR1639787.fa	119
group_1	SRR1639790.fa	152
group_1	SRR1639793.fa	134
group_1	SRR1639796.fa	125
group_1	SRR1639999.fa	124
group_1	SRR1640000.fa	150
group_1	SRR1654960.fa	97
group_1	SRR1654984.fa	106
group_1	SRR1654992.fa	106
group_1	SRR1656973.fa	106
group_1	SRR1656974.fa	97
group_1	SRR1656975.fa	98
group_1	SRR1656987.fa	110
group_1	SRR1656996.fa	101
group_1	SRR1657002.fa	105
group_1	SRR1657003.fa	106
group_1	SRR1657607.fa	58
group_1	SRR1657615.fa	121
group_1	SRR1657624.fa	87
group_1	SRR1664793.fa	163
group_1	SRR1664794.fa	163
group_1	SRR1664811.fa	159
group_1	SRR1665053.fa	104
group_1	SRR1665060.fa	99
group_1	SRR1665068.fa	120
group_1	SRR1685949.fa	132
group_1	SRR1685966.fa	105
group_1	SRR1686375.fa	102
group_1	SRR1686399.fa	102
group_1	SRR1695787.fa	113
group_1	SRR1695791.fa	182
group_1	SRR1695803.fa	0
group_1	SRR1695804.fa	0
group_1	SRR1695813.fa	0
group_1	SRR1695814.fa	103
group_1	SRR1695826.fa	131
group_1	SRR1695831.fa	102
group_1	SRR1695834.fa	102
group_1	SRR1695836.fa	103
group_1	SRR1695842.fa	102
group_1	SRR1695845.fa	109
group_1	SRR1695846.fa	163
group_1	SRR1698203.fa	118
group_1	SRR1709628.fa	101
group_1	SRR1709661.fa	101
group_1	SRR1709684.fa	159
group_1	SRR1730383.fa	106
group_1	SRR1745443.fa	101
group_1	SRR1745444.fa	129
group_1	SRR1745450.fa	104
group_1	SRR1745451.fa	107
group_1	SRR1745454.fa	104
group_1	SRR1745459.fa	102
group_1	SRR1745464.fa	101
group_1	SRR1745485.fa	105
group_1	SRR1745487.fa	128
group_1	SRR1745560.fa	1
group_1	SRR1745628.fa	1
group_1	SRR1746766.fa	102
group_1	SRR1746767.fa	103
group_1	SRR1746768.fa	104
group_1	SRR1752598.fa	101
group_1	SRR1752636.fa	48
group_1	SRR1763811.fa	103
group_1	SRR1763833.fa	102
group_1	SRR1763858.fa	103
group_1	SRR1763864.fa	101
group_1	SRR1765789.fa	103
group_1	SRR1767762.fa	102
group_1	SRR1767763.fa	102
group_1	SRR1767801.fa	102
group_1	SRR1767823.fa	102
group_1	SRR1767828.fa	102
group_1	SRR1770498.fa	103
group_1	SRR1770500.fa	104
group_1	SRR1770505.fa	104
group_1	SRR1770508.fa	102
group_1	SRR1770509.fa	102
group_1	SRR1770515.fa	102
group_1	SRR1779340.fa	97
group_1	SRR1779357.fa	108
group_1	SRR1779360.fa	96
group_1	SRR1779364.fa	108
group_1	SRR1779384.fa	174
group_1	SRR1779434.fa	111
group_1	SRR1779446.fa	92
group_1	SRR1779457.fa	103
group_1	SRR1779483.fa	105
group_1	SRR1779484.fa	104
group_1	SRR1779493.fa	109
group_1	SRR1805438.fa	97
group_1	SRR1805442.fa	127
group_1	SRR1805446.fa	113
group_1	SRR1805454.fa	117
group_1	SRR1805511.fa	102
group_1	SRR1805518.fa	112
group_1	SRR1805542.fa	105
group_1	SRR1814334.fa	106
group_1	SRR1814337.fa	151
group_1	SRR1814349.fa	126
group_1	SRR1814358.fa	116
group_1	SRR1814363.fa	123
group_1	SRR1814365.fa	96
group_1	SRR1814367.fa	104
group_1	SRR1814376.fa	123
group_1	SRR1814389.fa	120
group_1	SRR1814391.fa	87
group_1	SRR1814392.fa	105
group_1	SRR1815990.fa	102
group_1	SRR1816006.fa	101
group_1	SRR1816100.fa	105
group_1	SRR1816389.fa	125
group_1	SRR1816392.fa	104
group_1	SRR1818023.fa	121
group_1	SRR1818068.fa	105
group_1	SRR1818110.fa	101
group_1	SRR1849355.fa	114
group_1	SRR1946870.fa	127
group_1	SRR1946899.fa	124
group_1	SRR1946926.fa	127
group_1	SRR1946941.fa	128
group_1	SRR1946952.fa	126
group_1	SRR1946959.fa	123
group_1	SRR1946972.fa	127
group_1	SRR1946991.fa	124
group_1	SRR1952311.fa	98
group_1	SRR1970566.fa	137
group_1	SRR1973877.fa	106
group_1	SRR1973897.fa	138
group_1	SRR1974125.fa	102
group_1	SRR1988179.fa	111
group_1	SRR1988186.fa	97
group_1	SRR1988269.fa	159
group_1	SRR1988271.fa	119
group_1	SRR1988275.fa	170
group_1	SRR1996269.fa	127
group_1	SRR1996276.fa	124
group_1	SRR1996282.fa	122
group_1	SRR2020582.fa	112
group_1	SRR2040648.fa	101
group_1	SRR2040649.fa	56
group_1	SRR2040650.fa	99
group_1	SRR2040651.fa	110
group_1	SRR2040768.fa	107
group_1	SRR2046984.fa	104
group_1	SRR2047260.fa	83
group_1	SRR2048399.fa	174
group_1	SRR2048404.fa	172
group_1	SRR2048408.fa	115
group_1	SRR2048414.fa	167
group_1	SRR2048415.fa	159
group_1	SRR2049093.fa	113
group_1	SRR2049094.fa	113
group_1	SRR2049102.fa	99
group_1	SRR2049106.fa	94
group_1	SRR2051098.fa	102
group_1	SRR2053143.fa	106
group_1	SRR2053148.fa	95
group_1	SRR2053150.fa	175
group_1	SRR2053220.fa	45
group_1	SRR2053222.fa	35
group_1	SRR2062730.fa	160
group_1	SRR2062904.fa	171
group_1	SRR2071484.fa	111
group_1	SRR2086073.fa	178
group_1	SRR2086087.fa	100
group_1	SRR2095030.fa	104
group_1	SRR2102930.fa	170
group_1	SRR2102949.fa	139
group_1	SRR2124274.fa	93
group_1	SRR2124314.fa	103
group_1	SRR2124329.fa	103
group_1	SRR2124342.fa	102
group_1	SRR2124344.fa	93
group_1	SRR2124347.fa	102
group_1	SRR2124456.fa	105
group_1	SRR2124542.fa	105
group_1	SRR2131388.fa	109
group_1	SRR2133150.fa	144
group_1	SRR2133156.fa	193
group_1	SRR2134929.fa	113
group_1	SRR2140682.fa	168
group_1	SRR2140684.fa	168
group_1	SRR2140685.fa	168
group_1	SRR2140686.fa	167
group_1	SRR2140692.fa	167
group_1	SRR2140698.fa	167
group_1	SRR2140699.fa	171
group_1	SRR2140704.fa	168
group_1	SRR2140707.fa	168
group_1	SRR2140711.fa	167
group_1	SRR2140713.fa	167
group_1	SRR2140716.fa	167
group_1	SRR2140718.fa	171
group_1	SRR2143365.fa	167
group_1	SRR2143366.fa	167
group_1	SRR2143426.fa	183
group_1	SRR2143435.fa	168
group_1	SRR2143456.fa	168
group_1	SRR2143457.fa	167
group_1	SRR2143463.fa	167
group_1	SRR2143464.fa	182
group_1	SRR2143469.fa	172
group_1	SRR2143481.fa	168
